"activity" "subject" "value" "t_f" "action" "measure" "coordinate"
"WALKING_UPSTAIRS" "12" -0.604711316153846 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "13" -0.492176104727273 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "14" 0.118687692187963 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "15" -0.517025245833333 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "16" -0.642018064117647 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "17" -0.521435415208333 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "18" -0.649817266551724 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "19" -0.2254218170275 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "20" -0.162341385629412 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "21" -0.446691581702128 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "22" -0.523943751666667 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "23" -0.290447408901961 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "24" -0.546620981186441 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "25" -0.618579913384615 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "26" -0.617112539636364 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "27" -0.594092579607843 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "28" -0.522066500784314 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "29" -0.39404534122449 "f" "BodyGyro" "mean()" "Y"
"WALKING_UPSTAIRS" "30" -0.366058433230769 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "1" -0.0557022524693878 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "2" -0.361913824 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "3" -0.542694164081633 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "4" -0.717545840444444 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "5" -0.382483075106383 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "6" -0.130327465789583 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "7" -0.21444307293617 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "8" 0.116090879026316 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "9" -0.312512195452381 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "10" -0.272495710342105 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "11" -0.528254524130435 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "12" -0.420631474130435 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "13" -0.133828886725532 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "14" 0.0132082347333333 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "15" -0.402332301666667 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "16" -0.479512983617021 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "17" -0.451126869347826 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "18" -0.641527595090909 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "19" 0.147083143564103 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "20" -0.138097945555556 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "21" -0.308879866288889 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "22" -0.525006840277778 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "23" 0.328817010088889 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "24" -0.433475431818182 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "25" -0.632916352241379 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "26" -0.44312621 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "27" -0.402132810611364 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "28" -0.217100157608696 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "29" -0.463125032083333 "f" "BodyGyro" "mean()" "Y"
"WALKING_DOWNSTAIRS" "30" -0.348065119677419 "f" "BodyGyro" "mean()" "Y"
"SITTING" "1" -0.975838585319149 "f" "BodyGyro" "mean()" "Y"
"SITTING" "2" -0.982100923695652 "f" "BodyGyro" "mean()" "Y"
"SITTING" "3" -0.95617355 "f" "BodyGyro" "mean()" "Y"
"SITTING" "4" -0.9675836478 "f" "BodyGyro" "mean()" "Y"
"SITTING" "5" -0.955460359318182 "f" "BodyGyro" "mean()" "Y"
"SITTING" "6" -0.943857393090909 "f" "BodyGyro" "mean()" "Y"
"SITTING" "7" -0.956678065 "f" "BodyGyro" "mean()" "Y"
"SITTING" "8" -0.97658989 "f" "BodyGyro" "mean()" "Y"
"SITTING" "9" -0.9396930078 "f" "BodyGyro" "mean()" "Y"
"SITTING" "10" -0.986179215555556 "f" "BodyGyro" "mean()" "Y"
"SITTING" "11" -0.98263664490566 "f" "BodyGyro" "mean()" "Y"
"SITTING" "12" -0.963725248823529 "f" "BodyGyro" "mean()" "Y"
"SITTING" "13" -0.982456053877551 "f" "BodyGyro" "mean()" "Y"
"SITTING" "14" -0.969806729814815 "f" "BodyGyro" "mean()" "Y"
"SITTING" "15" -0.979201724745763 "f" "BodyGyro" "mean()" "Y"
"SITTING" "16" -0.96679600173913 "f" "BodyGyro" "mean()" "Y"
"SITTING" "17" -0.98879397953125 "f" "BodyGyro" "mean()" "Y"
"SITTING" "18" -0.988702701403509 "f" "BodyGyro" "mean()" "Y"
"SITTING" "19" -0.968188675753425 "f" "BodyGyro" "mean()" "Y"
"SITTING" "20" -0.964643068787879 "f" "BodyGyro" "mean()" "Y"
"SITTING" "21" -0.979830938 "f" "BodyGyro" "mean()" "Y"
"SITTING" "22" -0.959161754193548 "f" "BodyGyro" "mean()" "Y"
"SITTING" "23" -0.957920288823529 "f" "BodyGyro" "mean()" "Y"
"SITTING" "24" -0.981200181176471 "f" "BodyGyro" "mean()" "Y"
"SITTING" "25" -0.983827801076923 "f" "BodyGyro" "mean()" "Y"
"SITTING" "26" -0.981740793333333 "f" "BodyGyro" "mean()" "Y"
"SITTING" "27" -0.984141119142857 "f" "BodyGyro" "mean()" "Y"
"SITTING" "28" -0.963117633611111 "f" "BodyGyro" "mean()" "Y"
"SITTING" "29" -0.990329245333333 "f" "BodyGyro" "mean()" "Y"
"SITTING" "30" -0.982005883387097 "f" "BodyGyro" "mean()" "Y"
"STANDING" "1" -0.988984455849057 "f" "BodyGyro" "mean()" "Y"
"STANDING" "2" -0.972576152962963 "f" "BodyGyro" "mean()" "Y"
"STANDING" "3" -0.937711157213115 "f" "BodyGyro" "mean()" "Y"
"STANDING" "4" -0.955992945178571 "f" "BodyGyro" "mean()" "Y"
"STANDING" "5" -0.939373524464286 "f" "BodyGyro" "mean()" "Y"
"STANDING" "6" -0.943273146140351 "f" "BodyGyro" "mean()" "Y"
"STANDING" "7" -0.957548671320755 "f" "BodyGyro" "mean()" "Y"
"STANDING" "8" -0.972595487037037 "f" "BodyGyro" "mean()" "Y"
"STANDING" "9" -0.954514301555556 "f" "BodyGyro" "mean()" "Y"
"STANDING" "10" -0.960323800909091 "f" "BodyGyro" "mean()" "Y"
"STANDING" "11" -0.994025488297872 "f" "BodyGyro" "mean()" "Y"
"STANDING" "12" -0.948251856721312 "f" "BodyGyro" "mean()" "Y"
"STANDING" "13" -0.97291308 "f" "BodyGyro" "mean()" "Y"
"STANDING" "14" -0.9508361945 "f" "BodyGyro" "mean()" "Y"
"STANDING" "15" -0.975133868867925 "f" "BodyGyro" "mean()" "Y"
"STANDING" "16" -0.983594244615385 "f" "BodyGyro" "mean()" "Y"
"STANDING" "17" -0.987334041282051 "f" "BodyGyro" "mean()" "Y"
"STANDING" "18" -0.983561159726027 "f" "BodyGyro" "mean()" "Y"
"STANDING" "19" -0.975061671643836 "f" "BodyGyro" "mean()" "Y"
"STANDING" "20" -0.91064914109589 "f" "BodyGyro" "mean()" "Y"
"STANDING" "21" -0.960082591123596 "f" "BodyGyro" "mean()" "Y"
"STANDING" "22" -0.97068244031746 "f" "BodyGyro" "mean()" "Y"
"STANDING" "23" -0.952781164558824 "f" "BodyGyro" "mean()" "Y"
"STANDING" "24" -0.970426493768116 "f" "BodyGyro" "mean()" "Y"
"STANDING" "25" -0.97839988527027 "f" "BodyGyro" "mean()" "Y"
"STANDING" "26" -0.98388591027027 "f" "BodyGyro" "mean()" "Y"
"STANDING" "27" -0.983731873 "f" "BodyGyro" "mean()" "Y"
"STANDING" "28" -0.948160785316456 "f" "BodyGyro" "mean()" "Y"
"STANDING" "29" -0.991586674 "f" "BodyGyro" "mean()" "Y"
"STANDING" "30" -0.945628836949153 "f" "BodyGyro" "mean()" "Y"
"LAYING" "1" -0.9521914948 "f" "BodyGyro" "mean()" "Y"
"LAYING" "2" -0.983321635416667 "f" "BodyGyro" "mean()" "Y"
"LAYING" "3" -0.978099682258065 "f" "BodyGyro" "mean()" "Y"
"LAYING" "4" -0.972187839074074 "f" "BodyGyro" "mean()" "Y"
"LAYING" "5" -0.978249645769231 "f" "BodyGyro" "mean()" "Y"
"LAYING" "6" -0.941771544385965 "f" "BodyGyro" "mean()" "Y"
"LAYING" "7" -0.957570207692308 "f" "BodyGyro" "mean()" "Y"
"LAYING" "8" -0.957411160185185 "f" "BodyGyro" "mean()" "Y"
"LAYING" "9" -0.9345796594 "f" "BodyGyro" "mean()" "Y"
"LAYING" "10" -0.954670034482759 "f" "BodyGyro" "mean()" "Y"
"LAYING" "11" -0.982640271929825 "f" "BodyGyro" "mean()" "Y"
"LAYING" "12" -0.95256172 "f" "BodyGyro" "mean()" "Y"
"LAYING" "13" -0.968689729193548 "f" "BodyGyro" "mean()" "Y"
"LAYING" "14" -0.938087898235294 "f" "BodyGyro" "mean()" "Y"
"LAYING" "15" -0.964310893611111 "f" "BodyGyro" "mean()" "Y"
"LAYING" "16" -0.976092920571429 "f" "BodyGyro" "mean()" "Y"
"LAYING" "17" -0.973669098591549 "f" "BodyGyro" "mean()" "Y"
"LAYING" "18" -0.985611171384615 "f" "BodyGyro" "mean()" "Y"
"LAYING" "19" -0.972061003493976 "f" "BodyGyro" "mean()" "Y"
"LAYING" "20" -0.973120029558823 "f" "BodyGyro" "mean()" "Y"
"LAYING" "21" -0.964968005222222 "f" "BodyGyro" "mean()" "Y"
"LAYING" "22" -0.964698258611111 "f" "BodyGyro" "mean()" "Y"
"LAYING" "23" -0.96846913625 "f" "BodyGyro" "mean()" "Y"
"LAYING" "24" -0.966111980277778 "f" "BodyGyro" "mean()" "Y"
"LAYING" "25" -0.946259639315069 "f" "BodyGyro" "mean()" "Y"
"LAYING" "26" -0.983127999342105 "f" "BodyGyro" "mean()" "Y"
"LAYING" "27" -0.986795837297297 "f" "BodyGyro" "mean()" "Y"
"LAYING" "28" -0.9658244555 "f" "BodyGyro" "mean()" "Y"
"LAYING" "29" -0.993696336521739 "f" "BodyGyro" "mean()" "Y"
"LAYING" "30" -0.968170332428571 "f" "BodyGyro" "mean()" "Y"
"WALKING" "1" -0.255940940315789 "f" "BodyGyro" "mean()" "Z"
"WALKING" "2" -0.396659907457627 "f" "BodyGyro" "mean()" "Z"
"WALKING" "3" -0.418126217413793 "f" "BodyGyro" "mean()" "Z"
"WALKING" "4" -0.601381129166667 "f" "BodyGyro" "mean()" "Z"
"WALKING" "5" -0.213127031035714 "f" "BodyGyro" "mean()" "Z"
"WALKING" "6" -0.203575458733333 "f" "BodyGyro" "mean()" "Z"
"WALKING" "7" -0.366733617894737 "f" "BodyGyro" "mean()" "Z"
"WALKING" "8" -0.132902199479167 "f" "BodyGyro" "mean()" "Z"
"WALKING" "9" -0.240222512134615 "f" "BodyGyro" "mean()" "Z"
"WALKING" "10" -0.108530029881132 "f" "BodyGyro" "mean()" "Z"
"WALKING" "11" -0.398293336610169 "f" "BodyGyro" "mean()" "Z"
"WALKING" "12" -0.31728248436 "f" "BodyGyro" "mean()" "Z"
"WALKING" "13" -0.276607954736842 "f" "BodyGyro" "mean()" "Z"
"WALKING" "14" -0.212925759152542 "f" "BodyGyro" "mean()" "Z"
"WALKING" "15" -0.461464065555556 "f" "BodyGyro" "mean()" "Z"
"WALKING" "16" -0.432885310980392 "f" "BodyGyro" "mean()" "Z"
"WALKING" "17" -0.398809217540984 "f" "BodyGyro" "mean()" "Z"
"WALKING" "18" -0.538152344821429 "f" "BodyGyro" "mean()" "Z"
"WALKING" "19" -0.01050470716 "f" "BodyGyro" "mean()" "Z"
"WALKING" "20" -0.108892495684314 "f" "BodyGyro" "mean()" "Z"
"WALKING" "21" -0.283262474865385 "f" "BodyGyro" "mean()" "Z"
"WALKING" "22" -0.083501182326087 "f" "BodyGyro" "mean()" "Z"
"WALKING" "23" -0.194970369294915 "f" "BodyGyro" "mean()" "Z"
"WALKING" "24" -0.39144792137931 "f" "BodyGyro" "mean()" "Z"
"WALKING" "25" -0.561322950945946 "f" "BodyGyro" "mean()" "Z"
"WALKING" "26" -0.318516813050847 "f" "BodyGyro" "mean()" "Z"
"WALKING" "27" -0.318182379824561 "f" "BodyGyro" "mean()" "Z"
"WALKING" "28" -0.255029045018519 "f" "BodyGyro" "mean()" "Z"
"WALKING" "29" -0.397277495471698 "f" "BodyGyro" "mean()" "Z"
"WALKING" "30" -0.247350343692308 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "1" -0.453597213018868 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "2" -0.248601122 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "3" -0.431503361525424 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "4" -0.350765737115385 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "5" -0.139801393244681 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "6" -0.0464142110215686 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "7" -0.408150266666667 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "8" 0.16597418695122 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "9" -0.327698671183673 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "10" -0.262763367170213 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "11" -0.674671878518519 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "12" -0.406080936346154 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "13" -0.255338945927273 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "14" 0.196703218737037 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "15" -0.485701745833333 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "16" -0.492427493529412 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "17" -0.324273713333333 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "18" -0.504364096896552 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "19" -0.06612935167 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "20" 0.115076640798039 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "21" -0.155762354829787 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "22" -0.199313066142857 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "23" -0.163001294113725 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "24" -0.372182912033898 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "25" -0.575169715692308 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "26" -0.342703926363636 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "27" -0.400528455490196 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "28" -0.318210999529412 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "29" -0.34170013244898 "f" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "30" -0.318937001538462 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "1" -0.0318694271979592 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "2" -0.0874944736085106 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "3" -0.302866461179592 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "4" -0.318306481022222 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "5" -0.034175027916383 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "6" 0.15284524938125 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "7" -0.299600267680851 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "8" 0.0277498065176316 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "9" -0.250686586719048 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "10" 0.0391366814342105 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "11" -0.273459111956522 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "12" -0.212767364326087 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "13" -0.212906662531915 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "14" 0.492414379822222 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "15" -0.18319480152381 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "16" -0.375000625531915 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "17" -0.403380386086957 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "18" -0.447030699454545 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "19" 0.210673073192308 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "20" 0.257037841093333 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "21" -0.238221682666667 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "22" -0.194915698805556 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "23" -0.141266888477778 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "24" -0.396286646363636 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "25" -0.410311447586207 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "26" -0.22138882542 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "27" -0.144904904113636 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "28" -0.184392337071739 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "29" -0.199225894479167 "f" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "30" -0.263720763854839 "f" "BodyGyro" "mean()" "Z"
"SITTING" "1" -0.951315544468085 "f" "BodyGyro" "mean()" "Z"
"SITTING" "2" -0.959814822391304 "f" "BodyGyro" "mean()" "Z"
"SITTING" "3" -0.934967958846154 "f" "BodyGyro" "mean()" "Z"
"SITTING" "4" -0.9337768922 "f" "BodyGyro" "mean()" "Z"
"SITTING" "5" -0.938003425909091 "f" "BodyGyro" "mean()" "Z"
"SITTING" "6" -0.934764895454545 "f" "BodyGyro" "mean()" "Z"
"SITTING" "7" -0.9474199325 "f" "BodyGyro" "mean()" "Z"
"SITTING" "8" -0.961798676956522 "f" "BodyGyro" "mean()" "Z"
"SITTING" "9" -0.940312313 "f" "BodyGyro" "mean()" "Z"
"SITTING" "10" -0.96539546962963 "f" "BodyGyro" "mean()" "Z"
"SITTING" "11" -0.954453821132075 "f" "BodyGyro" "mean()" "Z"
"SITTING" "12" -0.955718183921569 "f" "BodyGyro" "mean()" "Z"
"SITTING" "13" -0.968384415510204 "f" "BodyGyro" "mean()" "Z"
"SITTING" "14" -0.957020858888889 "f" "BodyGyro" "mean()" "Z"
"SITTING" "15" -0.966731518305085 "f" "BodyGyro" "mean()" "Z"
"SITTING" "16" -0.960058264057971 "f" "BodyGyro" "mean()" "Z"
"SITTING" "17" -0.98161709828125 "f" "BodyGyro" "mean()" "Z"
"SITTING" "18" -0.983027386491228 "f" "BodyGyro" "mean()" "Z"
"SITTING" "19" -0.968235777945205 "f" "BodyGyro" "mean()" "Z"
"SITTING" "20" -0.950963363939394 "f" "BodyGyro" "mean()" "Z"
"SITTING" "21" -0.976839728941176 "f" "BodyGyro" "mean()" "Z"
"SITTING" "22" -0.948367052258065 "f" "BodyGyro" "mean()" "Z"
"SITTING" "23" -0.965428833529412 "f" "BodyGyro" "mean()" "Z"
"SITTING" "24" -0.974686891029412 "f" "BodyGyro" "mean()" "Z"
"SITTING" "25" -0.975805890153846 "f" "BodyGyro" "mean()" "Z"
"SITTING" "26" -0.970423693717949 "f" "BodyGyro" "mean()" "Z"
"SITTING" "27" -0.976848134285714 "f" "BodyGyro" "mean()" "Z"
"SITTING" "28" -0.954180279027778 "f" "BodyGyro" "mean()" "Z"
"SITTING" "29" -0.9739335945 "f" "BodyGyro" "mean()" "Z"
"SITTING" "30" -0.961177109516129 "f" "BodyGyro" "mean()" "Z"
"STANDING" "1" -0.980773122830189 "f" "BodyGyro" "mean()" "Z"
"STANDING" "2" -0.960627696111111 "f" "BodyGyro" "mean()" "Z"
"STANDING" "3" -0.916172537704918 "f" "BodyGyro" "mean()" "Z"
"STANDING" "4" -0.915280955357143 "f" "BodyGyro" "mean()" "Z"
"STANDING" "5" -0.907190836607143 "f" "BodyGyro" "mean()" "Z"
"STANDING" "6" -0.943239602105263 "f" "BodyGyro" "mean()" "Z"
"STANDING" "7" -0.957165056226415 "f" "BodyGyro" "mean()" "Z"
"STANDING" "8" -0.975512276666667 "f" "BodyGyro" "mean()" "Z"
"STANDING" "9" -0.941510336 "f" "BodyGyro" "mean()" "Z"
"STANDING" "10" -0.950915730909091 "f" "BodyGyro" "mean()" "Z"
"STANDING" "11" -0.980762968085106 "f" "BodyGyro" "mean()" "Z"
"STANDING" "12" -0.95260195295082 "f" "BodyGyro" "mean()" "Z"
"STANDING" "13" -0.974394378070175 "f" "BodyGyro" "mean()" "Z"
"STANDING" "14" -0.950999877833333 "f" "BodyGyro" "mean()" "Z"
"STANDING" "15" -0.96826485509434 "f" "BodyGyro" "mean()" "Z"
"STANDING" "16" -0.98363927 "f" "BodyGyro" "mean()" "Z"
"STANDING" "17" -0.985954978205128 "f" "BodyGyro" "mean()" "Z"
"STANDING" "18" -0.974294413013699 "f" "BodyGyro" "mean()" "Z"
"STANDING" "19" -0.965100636164384 "f" "BodyGyro" "mean()" "Z"
"STANDING" "20" -0.911409911643836 "f" "BodyGyro" "mean()" "Z"
"STANDING" "21" -0.959432562359551 "f" "BodyGyro" "mean()" "Z"
"STANDING" "22" -0.962327765238095 "f" "BodyGyro" "mean()" "Z"
"STANDING" "23" -0.967939565 "f" "BodyGyro" "mean()" "Z"
"STANDING" "24" -0.970133388405797 "f" "BodyGyro" "mean()" "Z"
"STANDING" "25" -0.970456862567568 "f" "BodyGyro" "mean()" "Z"
"STANDING" "26" -0.974459323783784 "f" "BodyGyro" "mean()" "Z"
"STANDING" "27" -0.980862493125 "f" "BodyGyro" "mean()" "Z"
"STANDING" "28" -0.926655192405063 "f" "BodyGyro" "mean()" "Z"
"STANDING" "29" -0.983654714461538 "f" "BodyGyro" "mean()" "Z"
"STANDING" "30" -0.937798124576271 "f" "BodyGyro" "mean()" "Z"
"LAYING" "1" -0.909302721 "f" "BodyGyro" "mean()" "Z"
"LAYING" "2" -0.9626718875 "f" "BodyGyro" "mean()" "Z"
"LAYING" "3" -0.962341960806452 "f" "BodyGyro" "mean()" "Z"
"LAYING" "4" -0.961479262592593 "f" "BodyGyro" "mean()" "Z"
"LAYING" "5" -0.963202948461538 "f" "BodyGyro" "mean()" "Z"
"LAYING" "6" -0.932636612807018 "f" "BodyGyro" "mean()" "Z"
"LAYING" "7" -0.956905310961538 "f" "BodyGyro" "mean()" "Z"
"LAYING" "8" -0.967461239074074 "f" "BodyGyro" "mean()" "Z"
"LAYING" "9" -0.9598150092 "f" "BodyGyro" "mean()" "Z"
"LAYING" "10" -0.969755777241379 "f" "BodyGyro" "mean()" "Z"
"LAYING" "11" -0.961434420701754 "f" "BodyGyro" "mean()" "Z"
"LAYING" "12" -0.9456732415 "f" "BodyGyro" "mean()" "Z"
"LAYING" "13" -0.969126880322581 "f" "BodyGyro" "mean()" "Z"
"LAYING" "14" -0.949107162941176 "f" "BodyGyro" "mean()" "Z"
"LAYING" "15" -0.958190099861111 "f" "BodyGyro" "mean()" "Z"
"LAYING" "16" -0.985957788 "f" "BodyGyro" "mean()" "Z"
"LAYING" "17" -0.976164852112676 "f" "BodyGyro" "mean()" "Z"
"LAYING" "18" -0.984999291538462 "f" "BodyGyro" "mean()" "Z"
"LAYING" "19" -0.97393233253012 "f" "BodyGyro" "mean()" "Z"
"LAYING" "20" -0.972278603529412 "f" "BodyGyro" "mean()" "Z"
"LAYING" "21" -0.980811216111111 "f" "BodyGyro" "mean()" "Z"
"LAYING" "22" -0.942570240416667 "f" "BodyGyro" "mean()" "Z"
"LAYING" "23" -0.984238807777778 "f" "BodyGyro" "mean()" "Z"
"LAYING" "24" -0.981093036111111 "f" "BodyGyro" "mean()" "Z"
"LAYING" "25" -0.924536860547945 "f" "BodyGyro" "mean()" "Z"
"LAYING" "26" -0.970171219605263 "f" "BodyGyro" "mean()" "Z"
"LAYING" "27" -0.979202019189189 "f" "BodyGyro" "mean()" "Z"
"LAYING" "28" -0.961164844875 "f" "BodyGyro" "mean()" "Z"
"LAYING" "29" -0.976184322608696 "f" "BodyGyro" "mean()" "Z"
"LAYING" "30" -0.967577361142857 "f" "BodyGyro" "mean()" "Z"
"WALKING" "1" -0.516691938736842 "f" "BodyGyro" "std()" "X"
"WALKING" "2" -0.604053019152542 "f" "BodyGyro" "std()" "X"
"WALKING" "3" -0.615121369827586 "f" "BodyGyro" "std()" "X"
"WALKING" "4" -0.542646759 "f" "BodyGyro" "std()" "X"
"WALKING" "5" -0.529392790178571 "f" "BodyGyro" "std()" "X"
"WALKING" "6" -0.515323854385965 "f" "BodyGyro" "std()" "X"
"WALKING" "7" -0.563615256666667 "f" "BodyGyro" "std()" "X"
"WALKING" "8" -0.234252005895833 "f" "BodyGyro" "std()" "X"
"WALKING" "9" -0.507404512692308 "f" "BodyGyro" "std()" "X"
"WALKING" "10" -0.458292932830189 "f" "BodyGyro" "std()" "X"
"WALKING" "11" -0.623150268983051 "f" "BodyGyro" "std()" "X"
"WALKING" "12" -0.5931428818 "f" "BodyGyro" "std()" "X"
