"activity" "subject" "value" "signal" "action" "measure" "coordinate"
"STANDING" "5" -0.939373524464286 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "6" -0.943273146140351 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "7" -0.957548671320755 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "8" -0.972595487037037 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "9" -0.954514301555556 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "10" -0.960323800909091 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "11" -0.994025488297872 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "12" -0.948251856721312 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "13" -0.97291308 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "14" -0.9508361945 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "15" -0.975133868867925 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "16" -0.983594244615385 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "17" -0.987334041282051 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "18" -0.983561159726027 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "19" -0.975061671643836 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "20" -0.91064914109589 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "21" -0.960082591123596 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "22" -0.97068244031746 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "23" -0.952781164558824 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "24" -0.970426493768116 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "25" -0.97839988527027 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "26" -0.98388591027027 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "27" -0.983731873 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "28" -0.948160785316456 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "29" -0.991586674 "freq" "BodyGyro" "mean()" "Y"
"STANDING" "30" -0.945628836949153 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "1" -0.9521914948 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "2" -0.983321635416667 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "3" -0.978099682258065 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "4" -0.972187839074074 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "5" -0.978249645769231 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "6" -0.941771544385965 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "7" -0.957570207692308 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "8" -0.957411160185185 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "9" -0.9345796594 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "10" -0.954670034482759 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "11" -0.982640271929825 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "12" -0.95256172 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "13" -0.968689729193548 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "14" -0.938087898235294 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "15" -0.964310893611111 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "16" -0.976092920571429 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "17" -0.973669098591549 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "18" -0.985611171384615 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "19" -0.972061003493976 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "20" -0.973120029558823 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "21" -0.964968005222222 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "22" -0.964698258611111 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "23" -0.96846913625 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "24" -0.966111980277778 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "25" -0.946259639315069 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "26" -0.983127999342105 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "27" -0.986795837297297 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "28" -0.9658244555 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "29" -0.993696336521739 "freq" "BodyGyro" "mean()" "Y"
"LAYING" "30" -0.968170332428571 "freq" "BodyGyro" "mean()" "Y"
"WALKING" "1" -0.255940940315789 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "2" -0.396659907457627 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "3" -0.418126217413793 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "4" -0.601381129166667 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "5" -0.213127031035714 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "6" -0.203575458733333 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "7" -0.366733617894737 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "8" -0.132902199479167 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "9" -0.240222512134615 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "10" -0.108530029881132 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "11" -0.398293336610169 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "12" -0.31728248436 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "13" -0.276607954736842 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "14" -0.212925759152542 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "15" -0.461464065555556 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "16" -0.432885310980392 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "17" -0.398809217540984 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "18" -0.538152344821429 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "19" -0.01050470716 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "20" -0.108892495684314 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "21" -0.283262474865385 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "22" -0.083501182326087 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "23" -0.194970369294915 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "24" -0.39144792137931 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "25" -0.561322950945946 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "26" -0.318516813050847 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "27" -0.318182379824561 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "28" -0.255029045018519 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "29" -0.397277495471698 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "30" -0.247350343692308 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "1" -0.453597213018868 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "2" -0.248601122 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "3" -0.431503361525424 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "4" -0.350765737115385 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "5" -0.139801393244681 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "6" -0.0464142110215686 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "7" -0.408150266666667 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "8" 0.16597418695122 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "9" -0.327698671183673 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "10" -0.262763367170213 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "11" -0.674671878518519 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "12" -0.406080936346154 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "13" -0.255338945927273 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "14" 0.196703218737037 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "15" -0.485701745833333 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "16" -0.492427493529412 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "17" -0.324273713333333 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "18" -0.504364096896552 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "19" -0.06612935167 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "20" 0.115076640798039 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "21" -0.155762354829787 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "22" -0.199313066142857 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "23" -0.163001294113725 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "24" -0.372182912033898 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "25" -0.575169715692308 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "26" -0.342703926363636 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "27" -0.400528455490196 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "28" -0.318210999529412 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "29" -0.34170013244898 "freq" "BodyGyro" "mean()" "Z"
"WALKING_UPSTAIRS" "30" -0.318937001538462 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "1" -0.0318694271979592 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "2" -0.0874944736085106 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "3" -0.302866461179592 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "4" -0.318306481022222 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "5" -0.034175027916383 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "6" 0.15284524938125 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "7" -0.299600267680851 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "8" 0.0277498065176316 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "9" -0.250686586719048 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "10" 0.0391366814342105 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "11" -0.273459111956522 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "12" -0.212767364326087 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "13" -0.212906662531915 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "14" 0.492414379822222 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "15" -0.18319480152381 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "16" -0.375000625531915 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "17" -0.403380386086957 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "18" -0.447030699454545 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "19" 0.210673073192308 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "20" 0.257037841093333 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "21" -0.238221682666667 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "22" -0.194915698805556 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "23" -0.141266888477778 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "24" -0.396286646363636 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "25" -0.410311447586207 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "26" -0.22138882542 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "27" -0.144904904113636 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "28" -0.184392337071739 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "29" -0.199225894479167 "freq" "BodyGyro" "mean()" "Z"
"WALKING_DOWNSTAIRS" "30" -0.263720763854839 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "1" -0.951315544468085 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "2" -0.959814822391304 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "3" -0.934967958846154 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "4" -0.9337768922 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "5" -0.938003425909091 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "6" -0.934764895454545 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "7" -0.9474199325 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "8" -0.961798676956522 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "9" -0.940312313 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "10" -0.96539546962963 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "11" -0.954453821132075 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "12" -0.955718183921569 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "13" -0.968384415510204 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "14" -0.957020858888889 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "15" -0.966731518305085 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "16" -0.960058264057971 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "17" -0.98161709828125 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "18" -0.983027386491228 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "19" -0.968235777945205 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "20" -0.950963363939394 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "21" -0.976839728941176 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "22" -0.948367052258065 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "23" -0.965428833529412 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "24" -0.974686891029412 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "25" -0.975805890153846 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "26" -0.970423693717949 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "27" -0.976848134285714 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "28" -0.954180279027778 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "29" -0.9739335945 "freq" "BodyGyro" "mean()" "Z"
"SITTING" "30" -0.961177109516129 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "1" -0.980773122830189 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "2" -0.960627696111111 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "3" -0.916172537704918 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "4" -0.915280955357143 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "5" -0.907190836607143 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "6" -0.943239602105263 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "7" -0.957165056226415 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "8" -0.975512276666667 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "9" -0.941510336 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "10" -0.950915730909091 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "11" -0.980762968085106 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "12" -0.95260195295082 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "13" -0.974394378070175 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "14" -0.950999877833333 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "15" -0.96826485509434 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "16" -0.98363927 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "17" -0.985954978205128 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "18" -0.974294413013699 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "19" -0.965100636164384 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "20" -0.911409911643836 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "21" -0.959432562359551 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "22" -0.962327765238095 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "23" -0.967939565 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "24" -0.970133388405797 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "25" -0.970456862567568 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "26" -0.974459323783784 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "27" -0.980862493125 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "28" -0.926655192405063 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "29" -0.983654714461538 "freq" "BodyGyro" "mean()" "Z"
"STANDING" "30" -0.937798124576271 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "1" -0.909302721 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "2" -0.9626718875 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "3" -0.962341960806452 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "4" -0.961479262592593 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "5" -0.963202948461538 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "6" -0.932636612807018 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "7" -0.956905310961538 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "8" -0.967461239074074 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "9" -0.9598150092 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "10" -0.969755777241379 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "11" -0.961434420701754 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "12" -0.9456732415 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "13" -0.969126880322581 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "14" -0.949107162941176 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "15" -0.958190099861111 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "16" -0.985957788 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "17" -0.976164852112676 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "18" -0.984999291538462 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "19" -0.97393233253012 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "20" -0.972278603529412 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "21" -0.980811216111111 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "22" -0.942570240416667 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "23" -0.984238807777778 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "24" -0.981093036111111 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "25" -0.924536860547945 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "26" -0.970171219605263 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "27" -0.979202019189189 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "28" -0.961164844875 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "29" -0.976184322608696 "freq" "BodyGyro" "mean()" "Z"
"LAYING" "30" -0.967577361142857 "freq" "BodyGyro" "mean()" "Z"
"WALKING" "1" -0.516691938736842 "freq" "BodyGyro" "std()" "X"
"WALKING" "2" -0.604053019152542 "freq" "BodyGyro" "std()" "X"
"WALKING" "3" -0.615121369827586 "freq" "BodyGyro" "std()" "X"
"WALKING" "4" -0.542646759 "freq" "BodyGyro" "std()" "X"
"WALKING" "5" -0.529392790178571 "freq" "BodyGyro" "std()" "X"
"WALKING" "6" -0.515323854385965 "freq" "BodyGyro" "std()" "X"
"WALKING" "7" -0.563615256666667 "freq" "BodyGyro" "std()" "X"
"WALKING" "8" -0.234252005895833 "freq" "BodyGyro" "std()" "X"
"WALKING" "9" -0.507404512692308 "freq" "BodyGyro" "std()" "X"
"WALKING" "10" -0.458292932830189 "freq" "BodyGyro" "std()" "X"
"WALKING" "11" -0.623150268983051 "freq" "BodyGyro" "std()" "X"
"WALKING" "12" -0.5931428818 "freq" "BodyGyro" "std()" "X"
"WALKING" "13" -0.435714710526316 "freq" "BodyGyro" "std()" "X"
"WALKING" "14" -0.630082075932203 "freq" "BodyGyro" "std()" "X"
"WALKING" "15" -0.357633378703704 "freq" "BodyGyro" "std()" "X"
"WALKING" "16" -0.673741136862745 "freq" "BodyGyro" "std()" "X"
"WALKING" "17" -0.504849290819672 "freq" "BodyGyro" "std()" "X"
"WALKING" "18" -0.734901390178571 "freq" "BodyGyro" "std()" "X"
"WALKING" "19" -0.108388809533846 "freq" "BodyGyro" "std()" "X"
"WALKING" "20" -0.279931528352941 "freq" "BodyGyro" "std()" "X"
"WALKING" "21" -0.491859244230769 "freq" "BodyGyro" "std()" "X"
"WALKING" "22" -0.374496318695652 "freq" "BodyGyro" "std()" "X"
"WALKING" "23" -0.545051691694915 "freq" "BodyGyro" "std()" "X"
"WALKING" "24" -0.616915839310345 "freq" "BodyGyro" "std()" "X"
"WALKING" "25" -0.406678108108108 "freq" "BodyGyro" "std()" "X"
"WALKING" "26" -0.532999609491525 "freq" "BodyGyro" "std()" "X"
"WALKING" "27" -0.642349125614035 "freq" "BodyGyro" "std()" "X"
"WALKING" "28" -0.545480217777778 "freq" "BodyGyro" "std()" "X"
"WALKING" "29" -0.654313559056604 "freq" "BodyGyro" "std()" "X"
"WALKING" "30" -0.399032346 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "1" -0.565892490754717 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "2" -0.476358845625 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "3" -0.484820991355932 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "4" -0.483548693461538 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "5" -0.501685580212766 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "6" -0.390248128039216 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "7" -0.368636961470588 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "8" -0.409955580780488 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "9" -0.361626377102041 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "10" -0.34130162006383 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "11" -0.517811645740741 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "12" -0.5604629635 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "13" -0.562911002545455 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "14" -0.464742933888889 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "15" -0.4372253275 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "16" -0.509896031372549 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "17" -0.5244683916875 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "18" -0.60071129637931 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "19" -0.4775147465 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "20" -0.532021733921569 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "21" -0.560968048723404 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "22" -0.338139776690476 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "23" -0.590430783921569 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "24" -0.602945480677966 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "25" -0.500119831476923 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "26" -0.590812298 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "27" -0.574254281745098 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "28" -0.556383410588235 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "29" -0.350338205020408 "freq" "BodyGyro" "std()" "X"
"WALKING_UPSTAIRS" "30" -0.503484236964615 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "1" -0.495422486102041 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "2" -0.379436674361702 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "3" -0.30863033105102 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "4" -0.414919000955556 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "5" -0.51494094106383 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "6" -0.286724914610417 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "7" -0.432730974446809 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "8" -0.302735102631579 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "9" -0.423558773952381 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "10" -0.339514358157895 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "11" -0.397722757934783 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "12" -0.4223632375 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "13" -0.452190386808511 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "14" -0.378882872733333 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "15" -0.351630000285714 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "16" -0.470373498510638 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "17" -0.393194731747826 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "18" -0.513947089545455 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "19" 0.196613286661538 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "20" -0.253365630644444 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "21" -0.469790144111111 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "22" -0.284532358444444 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "23" -0.482598325037037 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "24" -0.484894683818182 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "25" -0.316252107741379 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "26" -0.3981998635 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "27" -0.390968436431818 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "28" -0.345453346086957 "freq" "BodyGyro" "std()" "X"
"WALKING_DOWNSTAIRS" "29" -0.319123137947917 "freq" "BodyGyro" "std()" "X"
